FID;POINT_X;POINT_Y;Depth
519;619690.900000000023283;9758024.199999999254942;-0.9
520;619693.199999999953434;9758002.500000000000000;-1.9
521;619693.800000000046566;9757981.400000000372529;-2.8
522;619694.699999999953434;9757960.800000000745058;-5
523;619695.300000000046566;9757940.400000000372529;-7.6999998
524;619697.099999999976717;9757919.900000000372529;-9.1999998
525;619698.000000000000000;9757889.099999999627471;-9.3000002
526;619699.800000000046566;9757868.300000000745058;-7.4000001
527;619700.199999999953434;9757846.500000000000000;-3
528;619727.099999999976717;9757840.000000000000000;-2.5999999
529;619751.800000000046566;9757854.099999999627471;-6.8000002
530;619814.500000000000000;9757823.300000000745058;-2.2
531;619834.300000000046566;9757816.300000000745058;-0.2
532;619844.199999999953434;9757833.900000000372529;-6.6999998
533;619843.599999999976717;9757854.699999999254942;-10.3999996
534;619844.099999999976717;9757884.300000000745058;-10.1000004
535;619841.699999999953434;9757904.699999999254942;-7.1999998
536;619842.400000000023283;9757925.300000000745058;-4.5999999
537;619874.099999999976717;9758017.099999999627471;-0.3
538;619919.900000000023283;9757794.000000000000000;-1.8
539;619942.199999999953434;9757787.699999999254942;-1.5
540;619942.500000000000000;9757809.599999999627471;-2.3
541;619942.199999999953434;9757830.599999999627471;-10
542;619943.500000000000000;9757857.400000000372529;-9.6000004
543;619943.800000000046566;9757878.400000000372529;-7.4000001
544;619943.599999999976717;9757899.400000000372529;-5.0999999
545;619943.400000000023283;9757920.400000000372529;-3.0999999
546;619944.000000000000000;9757941.599999999627471;-2.4000001
547;619943.099999999976717;9757963.400000000372529;-1.8
548;619943.300000000046566;9757985.500000000000000;-1.2
549;619943.300000000046566;9758006.500000000000000;-1.4
550;619964.599999999976717;9758012.900000000372529;-0.4
551;619994.599999999976717;9758003.300000000745058;-0.4
552;619989.400000000023283;9757981.599999999627471;-1.1
553;619991.800000000046566;9757961.199999999254942;-1.6
554;619990.900000000023283;9757940.900000000372529;-2.0999999
555;619990.800000000046566;9757920.699999999254942;-2.5
556;619992.400000000023283;9757899.199999999254942;-4.4000001
557;619993.099999999976717;9757877.699999999254942;-7.1999998
558;619993.099999999976717;9757856.199999999254942;-8.5
559;619993.300000000046566;9757830.199999999254942;-9.6999998
560;619993.500000000000000;9757808.800000000745058;-6.5
561;619993.900000000023283;9757788.300000000745058;-2.0999999
562;620014.000000000000000;9757789.800000000745058;-1.2
563;620035.599999999976717;9757789.900000000372529;-2.4000001
564;620043.199999999953434;9757808.800000000745058;-6.9000001
565;620042.800000000046566;9757849.300000000745058;-8.3999996
566;620042.199999999953434;9757870.599999999627471;-7.6999998
567;620043.000000000000000;9757892.000000000000000;-5.4000001
568;620042.800000000046566;9757912.800000000745058;-2.7
569;620043.000000000000000;9757932.800000000745058;-1.9
570;620043.599999999976717;9757954.000000000000000;-1
571;620088.699999999953434;9757954.599999999627471;-0.6
572;620092.800000000046566;9757933.099999999627471;-1.7
573;620093.800000000046566;9757912.000000000000000;-2.5999999
574;620092.599999999976717;9757891.199999999254942;-5.5
575;620093.500000000000000;9757870.199999999254942;-7.3000002
576;620092.599999999976717;9757848.599999999627471;-8.1000004
577;620093.599999999976717;9757827.599999999627471;-8
578;620093.000000000000000;9757807.300000000745058;-6.6999998
579;620094.199999999953434;9757787.000000000000000;-0.6
580;620114.500000000000000;9757785.400000000372529;-1.8
581;620135.000000000000000;9757774.199999999254942;-2.4000001
582;620143.099999999976717;9757794.300000000745058;-4.3000002
583;620142.800000000046566;9757815.199999999254942;-7.5999999
584;620143.199999999953434;9757837.599999999627471;-8.1999998
585;620143.599999999976717;9757859.400000000372529;-7.8000002
586;620142.800000000046566;9757880.199999999254942;-6.9000001
587;620143.400000000023283;9757900.900000000372529;-4.4000001
588;620142.699999999953434;9757921.699999999254942;-2.0999999
589;620142.900000000023283;9757942.900000000372529;-1.3
590;620142.500000000000000;9757963.699999999254942;-0.8
591;620170.900000000023283;9757966.599999999627471;-0.6
592;620199.000000000000000;9757953.099999999627471;-1.1
593;620190.699999999953434;9757972.000000000000000;-0.4
594;620194.500000000000000;9757932.900000000372529;-1.8
595;620192.199999999953434;9757912.000000000000000;-2.8
596;620193.699999999953434;9757890.900000000372529;-6.1999998
597;620193.099999999976717;9757869.900000000372529;-7.4000001
598;620193.300000000046566;9757849.900000000372529;-8
599;620193.000000000000000;9757829.800000000745058;-8.1000004
600;620192.000000000000000;9757807.699999999254942;-5.9000001
601;620194.900000000023283;9757787.599999999627471;-1.1
602;620214.800000000046566;9757806.699999999254942;-2.2
603;620236.900000000023283;9757807.099999999627471;-1.4
604;620242.699999999953434;9757826.400000000372529;-7.5
605;620242.400000000023283;9757857.199999999254942;-7.5
606;620243.800000000046566;9757878.500000000000000;-7
607;620242.500000000000000;9757900.000000000000000;-5.6999998
608;620244.099999999976717;9757921.199999999254942;-2.5999999
609;620243.300000000046566;9757942.599999999627471;-1.6
610;620244.199999999953434;9757964.000000000000000;-1
611;620284.300000000046566;9757938.300000000745058;-1.9
612;620287.599999999976717;9757916.400000000372529;-2.7
613;620288.699999999953434;9757895.500000000000000;-6.5
614;620289.400000000023283;9757874.400000000372529;-6.8000002
615;620290.300000000046566;9757853.900000000372529;-7.4000001
616;620292.599999999976717;9757814.000000000000000;-4.9000001
617;620310.099999999976717;9757803.000000000000000;-0.4
618;620335.800000000046566;9757795.500000000000000;-2.0999999
619;620339.400000000023283;9757816.500000000000000;-4.8000002
620;620341.599999999976717;9757850.000000000000000;-7.1999998
621;620342.300000000046566;9757871.400000000372529;-6.5999999
622;620342.800000000046566;9757899.800000000745058;-6.0999999
623;620392.099999999976717;9757945.000000000000000;-2.0999999
624;620393.500000000000000;9757924.199999999254942;-3.5999999
625;620393.400000000023283;9757903.699999999254942;-5.8000002
626;620392.900000000023283;9757873.300000000745058;-6.5
627;620393.599999999976717;9757852.900000000372529;-6.9000001
628;620393.099999999976717;9757832.099999999627471;-6.5
629;620393.699999999953434;9757811.400000000372529;-3.9000001
630;620394.300000000046566;9757791.000000000000000;-1.4
631;620420.599999999976717;9757795.900000000372529;-0.3
632;620440.900000000023283;9757798.699999999254942;-1.3
633;620442.800000000046566;9757820.099999999627471;-4.5999999
634;620443.000000000000000;9757840.900000000372529;-6.6999998
635;620442.800000000046566;9757862.699999999254942;-7
636;620444.000000000000000;9757884.099999999627471;-6.8000002
637;620442.300000000046566;9757905.300000000745058;-5.9000001
638;620492.900000000023283;9757942.800000000745058;-2.2
639;620492.599999999976717;9757921.800000000745058;-4
640;620493.599999999976717;9757901.400000000372529;-6.1999998
641;620493.400000000023283;9757880.400000000372529;-7.3000002
642;620493.699999999953434;9757857.900000000372529;-7.4000001
643;620493.599999999976717;9757836.900000000372529;-6.0999999
644;620494.599999999976717;9757816.000000000000000;-3.7
645;620512.099999999976717;9757804.599999999627471;-1.9
646;620537.900000000023283;9757806.099999999627471;-2
647;620542.000000000000000;9757825.800000000745058;-4
648;620543.099999999976717;9757846.699999999254942;-6.8000002
649;620542.699999999953434;9757885.000000000000000;-7.6999998
650;620542.500000000000000;9757905.699999999254942;-5.9000001
651;620543.800000000046566;9757926.400000000372529;-3.5
652;620542.000000000000000;9757947.500000000000000;-2.0999999
653;620592.300000000046566;9757941.099999999627471;-2.2
654;620593.500000000000000;9757920.300000000745058;-4.3000002
655;620594.099999999976717;9757899.500000000000000;-6.8000002
656;620594.400000000023283;9757878.699999999254942;-8.6999998
657;620593.800000000046566;9757856.400000000372529;-8.3000002
658;620594.900000000023283;9757835.599999999627471;-5.4000001
659;620592.900000000023283;9757815.000000000000000;-2.4000001
660;620607.500000000000000;9757800.000000000000000;-1.2
661;620665.699999999953434;9757956.900000000372529;-0.7
662;620689.599999999976717;9757958.099999999627471;-0.7
663;620692.800000000046566;9757936.800000000745058;-2.7
664;620693.400000000023283;9757915.800000000745058;-5.8000002
665;620692.900000000023283;9757895.000000000000000;-7.5999999
666;620694.199999999953434;9757874.199999999254942;-9.1000004
667;620694.900000000023283;9757849.000000000000000;-5.5
668;620694.500000000000000;9757828.400000000372529;-2.9000001
669;620718.800000000046566;9757824.099999999627471;-1.6
670;620739.199999999953434;9757827.099999999627471;-2
671;620764.400000000023283;9757968.599999999627471;-1
672;620791.599999999976717;9757945.099999999627471;-2.3
673;620792.800000000046566;9757923.300000000745058;-6.0999999
674;620792.599999999976717;9757902.300000000745058;-9.6000004
675;620793.000000000000000;9757882.199999999254942;-10.8999996
676;620793.099999999976717;9757861.199999999254942;-6.0999999
677;620794.300000000046566;9757840.599999999627471;-3.5999999
678;620810.699999999953434;9757829.000000000000000;-1.5
679;620821.099999999976717;9757847.000000000000000;-1.9
680;620838.400000000023283;9757858.099999999627471;-4.0999999
681;620840.800000000046566;9757879.599999999627471;-9.8000002
682;620842.199999999953434;9757916.199999999254942;-9.8999996
683;620843.599999999976717;9757937.099999999627471;-5.1999998
684;620872.000000000000000;9757956.599999999627471;-0.7
685;620891.599999999976717;9757951.699999999254942;-1.8
686;620891.800000000046566;9757931.000000000000000;-6.5
687;620893.900000000023283;9757910.300000000745058;-10.3000002
688;620894.000000000000000;9757888.099999999627471;-9.3000002
689;620895.099999999976717;9757867.900000000372529;-0.6
690;620936.599999999976717;9757951.199999999254942;-2
691;620935.900000000023283;9757930.800000000745058;-8
692;620935.000000000000000;9757910.500000000000000;-9.1000004
693;620937.300000000046566;9757887.500000000000000;-7.0999999
694;620937.800000000046566;9757864.900000000372529;-1.5
695;620998.900000000023283;9757894.800000000745058;-6.6999998
696;621001.099999999976717;9757918.199999999254942;-9.6999998
697;621000.900000000023283;9757944.800000000745058;-6.5
698;620993.599999999976717;9757964.000000000000000;-1.8
699;620970.000000000000000;9757957.300000000745058;-2
700;620966.199999999953434;9757936.599999999627471;-7.5
701;620966.199999999953434;9757914.500000000000000;-9.1000004
702;620966.599999999976717;9757887.400000000372529;-6.1999998
703;620996.300000000046566;9757874.300000000745058;-4.8000002
704;621021.599999999976717;9757871.000000000000000;-4
705;621032.300000000046566;9757887.900000000372529;-5.4000001
706;621029.699999999953434;9757908.300000000745058;-9.3999996
707;621023.699999999953434;9757942.099999999627471;-7.9000001
708;621020.199999999953434;9757962.500000000000000;-2.5999999
709;621037.500000000000000;9757974.000000000000000;-0.6
710;621046.500000000000000;9757956.099999999627471;-4.8000002
711;621051.199999999953434;9757935.599999999627471;-9.6999998
712;621055.500000000000000;9757900.500000000000000;-6.5999999
713;621060.300000000046566;9757880.699999999254942;-4.3000002
714;621075.599999999976717;9757893.800000000745058;-5.4000001
715;621076.199999999953434;9757915.300000000745058;-10
716;621075.599999999976717;9757936.199999999254942;-9.3999996
717;621071.800000000046566;9757956.400000000372529;-6.1999998
718;621068.699999999953434;9757976.699999999254942;-1.5
719;621090.000000000000000;9757977.500000000000000;-1.7
720;621094.800000000046566;9757957.599999999627471;-6.6999998
721;621100.599999999976717;9757935.900000000372529;-9.3000002
722;621122.099999999976717;9757918.099999999627471;-7.8000002
723;621125.699999999953434;9757938.400000000372529;-9.3999996
724;621119.800000000046566;9757959.199999999254942;-7.3000002
725;621115.300000000046566;9757979.199999999254942;-1.2
726;621136.900000000023283;9757985.599999999627471;-0.8
727;621146.800000000046566;9757966.699999999254942;-5.6999998
728;621148.099999999976717;9757945.900000000372529;-9.3999996
729;621151.199999999953434;9757908.300000000745058;-5.5999999
730;621177.099999999976717;9757898.800000000745058;-3.9000001
731;621177.199999999953434;9757919.400000000372529;-5.9000001
732;621175.800000000046566;9757940.400000000372529;-9.3000002
733;621171.099999999976717;9757967.500000000000000;-7.5
734;621167.900000000023283;9757987.599999999627471;-2.4000001
735;621184.099999999976717;9757999.500000000000000;0.2
736;621195.000000000000000;9757981.000000000000000;-5.0999999
737;621200.500000000000000;9757943.800000000745058;-7.4000001
738;621203.500000000000000;9757921.400000000372529;-5.6999998
739;621207.000000000000000;9757901.400000000372529;-3.3
740;621224.199999999953434;9757913.099999999627471;-4.1999998
741;621222.599999999976717;9757933.099999999627471;-7
742;621222.500000000000000;9757955.800000000745058;-8.5
743;621220.300000000046566;9757980.500000000000000;-6.1999998
744;621216.800000000046566;9758000.699999999254942;-2.4000001
745;621228.500000000000000;9758018.300000000745058;-0.8
746;621241.900000000023283;9758003.000000000000000;-2.4000001
747;621245.300000000046566;9757981.599999999627471;-6.5999999
748;621248.099999999976717;9757961.099999999627471;-8.1000004
749;621252.099999999976717;9757939.900000000372529;-7.4000001
750;621269.699999999953434;9757929.900000000372529;-5.8000002
751;621272.500000000000000;9757959.599999999627471;-8
752;621271.000000000000000;9757982.699999999254942;-7.5999999
753;621268.199999999953434;9758003.400000000372529;-2.7
754;621291.599999999976717;9758005.500000000000000;-2.7
755;621294.599999999976717;9757985.199999999254942;-7.5999999
